TRACE #1
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 0.0, 'y': 1541303158.0, 'n': 666.0}
{'x': 1541303158.0, 'y': 1541303158.0, 'n': 666.0}
{'x': 0.0, 'y': 1541303158.0, 'n': 666.0}
{'x': 0.0, 'y': 1695114370.0, 'n': 666.0}
{'x': 0.0, 'y': 1695114370.0, 'n': 666.0}
{'x': 1695114370.0, 'y': 1695114370.0, 'n': 666.0}
{'x': 0.0, 'y': 1695114370.0, 'n': 666.0}
{'x': 0.0, 'y': 407777190.0, 'n': 666.0}
{'x': 0.0, 'y': 407777190.0, 'n': 666.0}
{'x': 407777190.0, 'y': 407777190.0, 'n': 666.0}
{'x': 0.0, 'y': 407777190.0, 'n': 666.0}
{'x': 0.0, 'y': 2114018220.0, 'n': 666.0}
{'x': 0.0, 'y': 2114018220.0, 'n': 666.0}
{'x': 2114018220.0, 'y': 2114018220.0, 'n': 666.0}
{'x': 0.0, 'y': 2114018220.0, 'n': 666.0}
{'x': 0.0, 'y': 527689928.0, 'n': 666.0}
{'x': 0.0, 'y': 527689928.0, 'n': 666.0}
{'x': 527689928.0, 'y': 527689928.0, 'n': 666.0}
{'x': 0.0, 'y': 527689928.0, 'n': 666.0}
{'x': 0.0, 'y': 528193848.0, 'n': 666.0}
{'x': 0.0, 'y': 528193848.0, 'n': 666.0}
{'x': 528193848.0, 'y': 528193848.0, 'n': 666.0}
{'x': 0.0, 'y': 528193848.0, 'n': 666.0}
{'x': 0.0, 'y': 2141325319.0, 'n': 666.0}
{'x': 0.0, 'y': 2141325319.0, 'n': 666.0}
{'x': 2141325319.0, 'y': 2141325319.0, 'n': 666.0}
{'x': 0.0, 'y': 2141325319.0, 'n': 666.0}
{'x': 0.0, 'y': 849963737.0, 'n': 666.0}
{'x': 0.0, 'y': 849963737.0, 'n': 666.0}
{'x': 849963737.0, 'y': 849963737.0, 'n': 666.0}
{'x': 0.0, 'y': 849963737.0, 'n': 666.0}
{'x': 0.0, 'y': 1286223249.0, 'n': 666.0}
{'x': 0.0, 'y': 1286223249.0, 'n': 666.0}
{'x': 1286223249.0, 'y': 1286223249.0, 'n': 666.0}
{'x': 0.0, 'y': 1286223249.0, 'n': 666.0}
{'x': 0.0, 'y': 285478244.0, 'n': 666.0}
{'x': 0.0, 'y': 285478244.0, 'n': 666.0}
{'x': 285478244.0, 'y': 285478244.0, 'n': 666.0}
{'x': 0.0, 'y': 285478244.0, 'n': 666.0}
{'x': 0.0, 'y': 429357863.0, 'n': 666.0}
{'x': 0.0, 'y': 429357863.0, 'n': 666.0}
{'x': 429357863.0, 'y': 429357863.0, 'n': 666.0}
{'x': 0.0, 'y': 429357863.0, 'n': 666.0}
{'x': 0.0, 'y': 1320775804.0, 'n': 666.0}
{'x': 0.0, 'y': 1320775804.0, 'n': 666.0}
{'x': 1320775804.0, 'y': 1320775804.0, 'n': 666.0}
{'x': 0.0, 'y': 1320775804.0, 'n': 666.0}
{'x': 0.0, 'y': 1645458903.0, 'n': 666.0}
{'x': 0.0, 'y': 1645458903.0, 'n': 666.0}
{'x': 1645458903.0, 'y': 1645458903.0, 'n': 666.0}
{'x': 0.0, 'y': 1645458903.0, 'n': 666.0}
{'x': 0.0, 'y': 26898601.0, 'n': 666.0}
{'x': 0.0, 'y': 26898601.0, 'n': 666.0}
{'x': 26898601.0, 'y': 26898601.0, 'n': 666.0}
{'x': 0.0, 'y': 26898601.0, 'n': 666.0}
{'x': 0.0, 'y': 244454906.0, 'n': 666.0}
{'x': 0.0, 'y': 244454906.0, 'n': 666.0}
{'x': 244454906.0, 'y': 244454906.0, 'n': 666.0}
{'x': 0.0, 'y': 244454906.0, 'n': 666.0}
{'x': 0.0, 'y': 1973168558.0, 'n': 666.0}
{'x': 0.0, 'y': 1973168558.0, 'n': 666.0}
{'x': 1973168558.0, 'y': 1973168558.0, 'n': 666.0}
{'x': 0.0, 'y': 1973168558.0, 'n': 666.0}
{'x': 0.0, 'y': 1728874275.0, 'n': 666.0}
{'x': 0.0, 'y': 1728874275.0, 'n': 666.0}
{'x': 1728874275.0, 'y': 1728874275.0, 'n': 666.0}
{'x': 0.0, 'y': 1728874275.0, 'n': 666.0}
{'x': 0.0, 'y': 2101134640.0, 'n': 666.0}
{'x': 0.0, 'y': 2101134640.0, 'n': 666.0}
{'x': 2101134640.0, 'y': 2101134640.0, 'n': 666.0}
{'x': 0.0, 'y': 2101134640.0, 'n': 666.0}
{'x': 0.0, 'y': 726930468.0, 'n': 666.0}
{'x': 0.0, 'y': 726930468.0, 'n': 666.0}
{'x': 726930468.0, 'y': 726930468.0, 'n': 666.0}
{'x': 0.0, 'y': 726930468.0, 'n': 666.0}
{'x': 0.0, 'y': 63176275.0, 'n': 666.0}
{'x': 0.0, 'y': 63176275.0, 'n': 666.0}
{'x': 63176275.0, 'y': 63176275.0, 'n': 666.0}
{'x': 0.0, 'y': 63176275.0, 'n': 666.0}
{'x': 0.0, 'y': 428948097.0, 'n': 666.0}
{'x': 0.0, 'y': 428948097.0, 'n': 666.0}
{'x': 428948097.0, 'y': 428948097.0, 'n': 666.0}
{'x': 0.0, 'y': 428948097.0, 'n': 666.0}
{'x': 0.0, 'y': 813332933.0, 'n': 666.0}
{'x': 0.0, 'y': 813332933.0, 'n': 666.0}
{'x': 813332933.0, 'y': 813332933.0, 'n': 666.0}
{'x': 0.0, 'y': 813332933.0, 'n': 666.0}
{'x': 0.0, 'y': 813424580.0, 'n': 666.0}
{'x': 0.0, 'y': 813424580.0, 'n': 666.0}
{'x': 813424580.0, 'y': 813424580.0, 'n': 666.0}
{'x': 0.0, 'y': 813424580.0, 'n': 666.0}
{'x': 0.0, 'y': 1177661355.0, 'n': 666.0}
{'x': 0.0, 'y': 1177661355.0, 'n': 666.0}
{'x': 1177661355.0, 'y': 1177661355.0, 'n': 666.0}
{'x': 0.0, 'y': 1177661355.0, 'n': 666.0}
{'x': 0.0, 'y': 427294154.0, 'n': 666.0}
{'x': 0.0, 'y': 427294154.0, 'n': 666.0}
{'x': 427294154.0, 'y': 427294154.0, 'n': 666.0}
{'x': 0.0, 'y': 427294154.0, 'n': 666.0}
{'x': 0.0, 'y': 1234678711.0, 'n': 666.0}
{'x': 0.0, 'y': 1234678711.0, 'n': 666.0}
{'x': 1234678711.0, 'y': 1234678711.0, 'n': 666.0}
{'x': 0.0, 'y': 1234678711.0, 'n': 666.0}
{'x': 0.0, 'y': 997136162.0, 'n': 666.0}
{'x': 0.0, 'y': 997136162.0, 'n': 666.0}
{'x': 997136162.0, 'y': 997136162.0, 'n': 666.0}
{'x': 0.0, 'y': 997136162.0, 'n': 666.0}
{'x': 0.0, 'y': 897005659.0, 'n': 666.0}
{'x': 0.0, 'y': 897005659.0, 'n': 666.0}
{'x': 897005659.0, 'y': 897005659.0, 'n': 666.0}
{'x': 0.0, 'y': 897005659.0, 'n': 666.0}
{'x': 0.0, 'y': 2099580349.0, 'n': 666.0}
{'x': 0.0, 'y': 2099580349.0, 'n': 666.0}
{'x': 2099580349.0, 'y': 2099580349.0, 'n': 666.0}
{'x': 0.0, 'y': 2099580349.0, 'n': 666.0}
{'x': 0.0, 'y': 1105151860.0, 'n': 666.0}
{'x': 0.0, 'y': 1105151860.0, 'n': 666.0}
{'x': 1105151860.0, 'y': 1105151860.0, 'n': 666.0}
{'x': 0.0, 'y': 1105151860.0, 'n': 666.0}
{'x': 0.0, 'y': 2094113044.0, 'n': 666.0}
{'x': 0.0, 'y': 2094113044.0, 'n': 666.0}
{'x': 2094113044.0, 'y': 2094113044.0, 'n': 666.0}
{'x': 0.0, 'y': 2094113044.0, 'n': 666.0}
{'x': 0.0, 'y': 1493399859.0, 'n': 666.0}
{'x': 0.0, 'y': 1493399859.0, 'n': 666.0}
{'x': 1493399859.0, 'y': 1493399859.0, 'n': 666.0}
{'x': 0.0, 'y': 1493399859.0, 'n': 666.0}
{'x': 0.0, 'y': 652782582.0, 'n': 666.0}
{'x': 0.0, 'y': 652782582.0, 'n': 666.0}
{'x': 652782582.0, 'y': 652782582.0, 'n': 666.0}
{'x': 0.0, 'y': 652782582.0, 'n': 666.0}
{'x': 0.0, 'y': 354406586.0, 'n': 666.0}
{'x': 0.0, 'y': 354406586.0, 'n': 666.0}
{'x': 354406586.0, 'y': 354406586.0, 'n': 666.0}
{'x': 0.0, 'y': 354406586.0, 'n': 666.0}
{'x': 0.0, 'y': 1459934431.0, 'n': 666.0}
{'x': 0.0, 'y': 1459934431.0, 'n': 666.0}
{'x': 1459934431.0, 'y': 1459934431.0, 'n': 666.0}
{'x': 0.0, 'y': 1459934431.0, 'n': 666.0}
{'x': 0.0, 'y': 1180472510.0, 'n': 666.0}
{'x': 0.0, 'y': 1180472510.0, 'n': 666.0}
{'x': 1180472510.0, 'y': 1180472510.0, 'n': 666.0}
{'x': 0.0, 'y': 1180472510.0, 'n': 666.0}
{'x': 0.0, 'y': 882600434.0, 'n': 666.0}
{'x': 0.0, 'y': 882600434.0, 'n': 666.0}
{'x': 882600434.0, 'y': 882600434.0, 'n': 666.0}
{'x': 0.0, 'y': 882600434.0, 'n': 666.0}
{'x': 0.0, 'y': 1453776103.0, 'n': 666.0}
{'x': 0.0, 'y': 1453776103.0, 'n': 666.0}
{'x': 1453776103.0, 'y': 1453776103.0, 'n': 666.0}
{'x': 0.0, 'y': 1453776103.0, 'n': 666.0}
{'x': 0.0, 'y': 2030436247.0, 'n': 666.0}
{'x': 0.0, 'y': 2030436247.0, 'n': 666.0}
{'x': 2030436247.0, 'y': 2030436247.0, 'n': 666.0}
{'x': 0.0, 'y': 2030436247.0, 'n': 666.0}
{'x': 0.0, 'y': 21340035.0, 'n': 666.0}
{'x': 0.0, 'y': 21340035.0, 'n': 666.0}
{'x': 21340035.0, 'y': 21340035.0, 'n': 666.0}
{'x': 0.0, 'y': 21340035.0, 'n': 666.0}
{'x': 0.0, 'y': 1739254347.0, 'n': 666.0}
{'x': 0.0, 'y': 1739254347.0, 'n': 666.0}
{'x': 1739254347.0, 'y': 1739254347.0, 'n': 666.0}
{'x': 0.0, 'y': 1739254347.0, 'n': 666.0}
{'x': 0.0, 'y': 312310462.0, 'n': 666.0}
{'x': 0.0, 'y': 312310462.0, 'n': 666.0}
{'x': 312310462.0, 'y': 312310462.0, 'n': 666.0}
{'x': 0.0, 'y': 312310462.0, 'n': 666.0}
{'x': 0.0, 'y': 1342115839.0, 'n': 666.0}
{'x': 0.0, 'y': 1342115839.0, 'n': 666.0}
{'x': 1342115839.0, 'y': 1342115839.0, 'n': 666.0}
{'x': 0.0, 'y': 1342115839.0, 'n': 666.0}
{'x': 0.0, 'y': 1237229602.0, 'n': 666.0}
{'x': 0.0, 'y': 1237229602.0, 'n': 666.0}
{'x': 1237229602.0, 'y': 1237229602.0, 'n': 666.0}
{'x': 0.0, 'y': 1237229602.0, 'n': 666.0}
{'x': 0.0, 'y': 339209063.0, 'n': 666.0}
{'x': 0.0, 'y': 339209063.0, 'n': 666.0}
{'x': 339209063.0, 'y': 339209063.0, 'n': 666.0}
{'x': 0.0, 'y': 339209063.0, 'n': 666.0}
{'x': 0.0, 'y': 1586570745.0, 'n': 666.0}
{'x': 0.0, 'y': 1586570745.0, 'n': 666.0}
{'x': 1586570745.0, 'y': 1586570745.0, 'n': 666.0}
{'x': 0.0, 'y': 1586570745.0, 'n': 666.0}
{'x': 0.0, 'y': 1062914512.0, 'n': 666.0}
{'x': 0.0, 'y': 1062914512.0, 'n': 666.0}
{'x': 1062914512.0, 'y': 1062914512.0, 'n': 666.0}
{'x': 0.0, 'y': 1062914512.0, 'n': 666.0}
{'x': 0.0, 'y': 2068083338.0, 'n': 666.0}
{'x': 0.0, 'y': 2068083338.0, 'n': 666.0}
{'x': 2068083338.0, 'y': 2068083338.0, 'n': 666.0}
{'x': 0.0, 'y': 2068083338.0, 'n': 666.0}
{'x': 0.0, 'y': 1540221737.0, 'n': 666.0}
{'x': 0.0, 'y': 1540221737.0, 'n': 666.0}
{'x': 1540221737.0, 'y': 1540221737.0, 'n': 666.0}
{'x': 0.0, 'y': 1540221737.0, 'n': 666.0}
{'x': 0.0, 'y': 1789844980.0, 'n': 666.0}
{'x': 0.0, 'y': 1789844980.0, 'n': 666.0}
{'x': 1789844980.0, 'y': 1789844980.0, 'n': 666.0}
{'x': 0.0, 'y': 1789844980.0, 'n': 666.0}
{'x': 0.0, 'y': 2131259613.0, 'n': 666.0}
{'x': 0.0, 'y': 2131259613.0, 'n': 666.0}
{'x': 2131259613.0, 'y': 2131259613.0, 'n': 666.0}
{'x': 0.0, 'y': 2131259613.0, 'n': 666.0}
{'x': 0.0, 'y': 1969169834.0, 'n': 666.0}
{'x': 0.0, 'y': 1969169834.0, 'n': 666.0}
{'x': 1969169834.0, 'y': 1969169834.0, 'n': 666.0}
{'x': 0.0, 'y': 1969169834.0, 'n': 666.0}
{'x': 0.0, 'y': 455694266.0, 'n': 666.0}
{'x': 0.0, 'y': 455694266.0, 'n': 666.0}
{'x': 455694266.0, 'y': 455694266.0, 'n': 666.0}
{'x': 0.0, 'y': 455694266.0, 'n': 666.0}
{'x': 0.0, 'y': 797200546.0, 'n': 666.0}
{'x': 0.0, 'y': 797200546.0, 'n': 666.0}
{'x': 797200546.0, 'y': 797200546.0, 'n': 666.0}
{'x': 0.0, 'y': 797200546.0, 'n': 666.0}
{'x': 0.0, 'y': 999347541.0, 'n': 666.0}
{'x': 0.0, 'y': 999347541.0, 'n': 666.0}
{'x': 999347541.0, 'y': 999347541.0, 'n': 666.0}
{'x': 0.0, 'y': 999347541.0, 'n': 666.0}
{'x': 0.0, 'y': 882988420.0, 'n': 666.0}
{'x': 0.0, 'y': 882988420.0, 'n': 666.0}
{'x': 882988420.0, 'y': 882988420.0, 'n': 666.0}
{'x': 0.0, 'y': 882988420.0, 'n': 666.0}
{'x': 0.0, 'y': 2031879257.0, 'n': 666.0}
{'x': 0.0, 'y': 2031879257.0, 'n': 666.0}
{'x': 2031879257.0, 'y': 2031879257.0, 'n': 666.0}
{'x': 0.0, 'y': 2031879257.0, 'n': 666.0}
{'x': 0.0, 'y': 1996483703.0, 'n': 666.0}
{'x': 0.0, 'y': 1996483703.0, 'n': 666.0}
{'x': 1996483703.0, 'y': 1996483703.0, 'n': 666.0}
{'x': 0.0, 'y': 1996483703.0, 'n': 666.0}
{'x': 0.0, 'y': 1779994080.0, 'n': 666.0}
{'x': 0.0, 'y': 1779994080.0, 'n': 666.0}
{'x': 1779994080.0, 'y': 1779994080.0, 'n': 666.0}
{'x': 0.0, 'y': 1779994080.0, 'n': 666.0}
{'x': 0.0, 'y': 1983975958.0, 'n': 666.0}
{'x': 0.0, 'y': 1983975958.0, 'n': 666.0}
{'x': 1983975958.0, 'y': 1983975958.0, 'n': 666.0}
{'x': 0.0, 'y': 1983975958.0, 'n': 666.0}
{'x': 0.0, 'y': 954151915.0, 'n': 666.0}
{'x': 0.0, 'y': 954151915.0, 'n': 666.0}
{'x': 954151915.0, 'y': 954151915.0, 'n': 666.0}
{'x': 0.0, 'y': 954151915.0, 'n': 666.0}
{'x': 0.0, 'y': 1726623476.0, 'n': 666.0}
{'x': 0.0, 'y': 1726623476.0, 'n': 666.0}
{'x': 1726623476.0, 'y': 1726623476.0, 'n': 666.0}
{'x': 0.0, 'y': 1726623476.0, 'n': 666.0}
{'x': 0.0, 'y': 1329892169.0, 'n': 666.0}
{'x': 0.0, 'y': 1329892169.0, 'n': 666.0}
{'x': 1329892169.0, 'y': 1329892169.0, 'n': 666.0}
{'x': 0.0, 'y': 1329892169.0, 'n': 666.0}
{'x': 0.0, 'y': 1606934497.0, 'n': 666.0}
{'x': 0.0, 'y': 1606934497.0, 'n': 666.0}
{'x': 1606934497.0, 'y': 1606934497.0, 'n': 666.0}
{'x': 0.0, 'y': 1606934497.0, 'n': 666.0}
{'x': 0.0, 'y': 2081030063.0, 'n': 666.0}
{'x': 0.0, 'y': 2081030063.0, 'n': 666.0}
{'x': 2081030063.0, 'y': 2081030063.0, 'n': 666.0}
{'x': 0.0, 'y': 2081030063.0, 'n': 666.0}
{'x': 0.0, 'y': 642342952.0, 'n': 666.0}
{'x': 0.0, 'y': 642342952.0, 'n': 666.0}
{'x': 642342952.0, 'y': 642342952.0, 'n': 666.0}
{'x': 0.0, 'y': 642342952.0, 'n': 666.0}
{'x': 0.0, 'y': 639923360.0, 'n': 666.0}
{'x': 0.0, 'y': 639923360.0, 'n': 666.0}
{'x': 639923360.0, 'y': 639923360.0, 'n': 666.0}
{'x': 0.0, 'y': 639923360.0, 'n': 666.0}
{'x': 0.0, 'y': 816146849.0, 'n': 666.0}
{'x': 0.0, 'y': 816146849.0, 'n': 666.0}
{'x': 816146849.0, 'y': 816146849.0, 'n': 666.0}
{'x': 0.0, 'y': 816146849.0, 'n': 666.0}
{'x': 0.0, 'y': 2096119055.0, 'n': 666.0}
{'x': 0.0, 'y': 2096119055.0, 'n': 666.0}
{'x': 2096119055.0, 'y': 2096119055.0, 'n': 666.0}
{'x': 0.0, 'y': 2096119055.0, 'n': 666.0}
{'x': 0.0, 'y': 522875959.0, 'n': 666.0}
{'x': 0.0, 'y': 522875959.0, 'n': 666.0}
{'x': 522875959.0, 'y': 522875959.0, 'n': 666.0}
{'x': 0.0, 'y': 522875959.0, 'n': 666.0}
{'x': 0.0, 'y': 837486885.0, 'n': 666.0}
{'x': 0.0, 'y': 837486885.0, 'n': 666.0}
{'x': 837486885.0, 'y': 837486885.0, 'n': 666.0}
{'x': 0.0, 'y': 837486885.0, 'n': 666.0}
{'x': 0.0, 'y': 1687889754.0, 'n': 666.0}
{'x': 0.0, 'y': 1687889754.0, 'n': 666.0}
{'x': 1687889754.0, 'y': 1687889754.0, 'n': 666.0}
{'x': 0.0, 'y': 1687889754.0, 'n': 666.0}
{'x': 0.0, 'y': 835186422.0, 'n': 666.0}
{'x': 0.0, 'y': 835186422.0, 'n': 666.0}
{'x': 835186422.0, 'y': 835186422.0, 'n': 666.0}
{'x': 0.0, 'y': 835186422.0, 'n': 666.0}
{'x': 0.0, 'y': 32119076.0, 'n': 666.0}
{'x': 0.0, 'y': 32119076.0, 'n': 666.0}
{'x': 32119076.0, 'y': 32119076.0, 'n': 666.0}
{'x': 0.0, 'y': 32119076.0, 'n': 666.0}
{'x': 0.0, 'y': 777635709.0, 'n': 666.0}
{'x': 0.0, 'y': 777635709.0, 'n': 666.0}
{'x': 777635709.0, 'y': 777635709.0, 'n': 666.0}
{'x': 0.0, 'y': 777635709.0, 'n': 666.0}
{'x': 0.0, 'y': 1174395485.0, 'n': 666.0}
{'x': 0.0, 'y': 1174395485.0, 'n': 666.0}
{'x': 1174395485.0, 'y': 1174395485.0, 'n': 666.0}
{'x': 0.0, 'y': 1174395485.0, 'n': 666.0}
{'x': 0.0, 'y': 1618689822.0, 'n': 666.0}
{'x': 0.0, 'y': 1618689822.0, 'n': 666.0}
{'x': 1618689822.0, 'y': 1618689822.0, 'n': 666.0}
{'x': 0.0, 'y': 1618689822.0, 'n': 666.0}
{'x': 0.0, 'y': 1840550221.0, 'n': 666.0}
{'x': 0.0, 'y': 1840550221.0, 'n': 666.0}
{'x': 1840550221.0, 'y': 1840550221.0, 'n': 666.0}
{'x': 0.0, 'y': 1840550221.0, 'n': 666.0}
{'x': 0.0, 'y': 1094995176.0, 'n': 666.0}
{'x': 0.0, 'y': 1094995176.0, 'n': 666.0}
{'x': 1094995176.0, 'y': 1094995176.0, 'n': 666.0}
{'x': 0.0, 'y': 1094995176.0, 'n': 666.0}
{'x': 0.0, 'y': 1011427911.0, 'n': 666.0}
{'x': 0.0, 'y': 1011427911.0, 'n': 666.0}
{'x': 1011427911.0, 'y': 1011427911.0, 'n': 666.0}
{'x': 0.0, 'y': 1011427911.0, 'n': 666.0}
{'x': 0.0, 'y': 1482911554.0, 'n': 666.0}
{'x': 0.0, 'y': 1482911554.0, 'n': 666.0}
{'x': 1482911554.0, 'y': 1482911554.0, 'n': 666.0}
{'x': 0.0, 'y': 1482911554.0, 'n': 666.0}
{'x': 0.0, 'y': 1078771141.0, 'n': 666.0}
{'x': 0.0, 'y': 1078771141.0, 'n': 666.0}
{'x': 1078771141.0, 'y': 1078771141.0, 'n': 666.0}
{'x': 0.0, 'y': 1078771141.0, 'n': 666.0}
{'x': 0.0, 'y': 833114098.0, 'n': 666.0}
{'x': 0.0, 'y': 833114098.0, 'n': 666.0}
{'x': 833114098.0, 'y': 833114098.0, 'n': 666.0}
{'x': 0.0, 'y': 833114098.0, 'n': 666.0}
{'x': 0.0, 'y': 1938605820.0, 'n': 666.0}
{'x': 0.0, 'y': 1938605820.0, 'n': 666.0}
{'x': 1938605820.0, 'y': 1938605820.0, 'n': 666.0}
{'x': 0.0, 'y': 1938605820.0, 'n': 666.0}
{'x': 0.0, 'y': 1875971687.0, 'n': 666.0}
{'x': 0.0, 'y': 1875971687.0, 'n': 666.0}
{'x': 1875971687.0, 'y': 1875971687.0, 'n': 666.0}
{'x': 0.0, 'y': 1875971687.0, 'n': 666.0}
{'x': 0.0, 'y': 1832461639.0, 'n': 666.0}
{'x': 0.0, 'y': 1832461639.0, 'n': 666.0}
{'x': 1832461639.0, 'y': 1832461639.0, 'n': 666.0}
{'x': 0.0, 'y': 1832461639.0, 'n': 666.0}
{'x': 0.0, 'y': 674110592.0, 'n': 666.0}
{'x': 0.0, 'y': 674110592.0, 'n': 666.0}
{'x': 674110592.0, 'y': 674110592.0, 'n': 666.0}
{'x': 0.0, 'y': 674110592.0, 'n': 666.0}
{'x': 0.0, 'y': 1760367296.0, 'n': 666.0}
{'x': 0.0, 'y': 1760367296.0, 'n': 666.0}
{'x': 1760367296.0, 'y': 1760367296.0, 'n': 666.0}
{'x': 0.0, 'y': 1760367296.0, 'n': 666.0}
{'x': 0.0, 'y': 1681461695.0, 'n': 666.0}
{'x': 0.0, 'y': 1681461695.0, 'n': 666.0}
{'x': 1681461695.0, 'y': 1681461695.0, 'n': 666.0}
{'x': 0.0, 'y': 1681461695.0, 'n': 666.0}
{'x': 0.0, 'y': 306621024.0, 'n': 666.0}
{'x': 0.0, 'y': 306621024.0, 'n': 666.0}
{'x': 306621024.0, 'y': 306621024.0, 'n': 666.0}
{'x': 0.0, 'y': 306621024.0, 'n': 666.0}
{'x': 0.0, 'y': 1596859606.0, 'n': 666.0}
{'x': 0.0, 'y': 1596859606.0, 'n': 666.0}
{'x': 1596859606.0, 'y': 1596859606.0, 'n': 666.0}
{'x': 0.0, 'y': 1596859606.0, 'n': 666.0}
{'x': 0.0, 'y': 488129962.0, 'n': 666.0}
{'x': 0.0, 'y': 488129962.0, 'n': 666.0}
{'x': 488129962.0, 'y': 488129962.0, 'n': 666.0}
{'x': 0.0, 'y': 488129962.0, 'n': 666.0}
{'x': 0.0, 'y': 2033244501.0, 'n': 666.0}
{'x': 0.0, 'y': 2033244501.0, 'n': 666.0}
{'x': 2033244501.0, 'y': 2033244501.0, 'n': 666.0}
{'x': 0.0, 'y': 2033244501.0, 'n': 666.0}
{'x': 0.0, 'y': 779268127.0, 'n': 666.0}
{'x': 0.0, 'y': 779268127.0, 'n': 666.0}
{'x': 779268127.0, 'y': 779268127.0, 'n': 666.0}
{'x': 0.0, 'y': 779268127.0, 'n': 666.0}
{'x': 0.0, 'y': 2095064460.0, 'n': 666.0}
{'x': 0.0, 'y': 2095064460.0, 'n': 666.0}
{'x': 2095064460.0, 'y': 2095064460.0, 'n': 666.0}
{'x': 0.0, 'y': 2095064460.0, 'n': 666.0}
{'x': 0.0, 'y': 1966790916.0, 'n': 666.0}
{'x': 0.0, 'y': 1966790916.0, 'n': 666.0}
{'x': 1966790916.0, 'y': 1966790916.0, 'n': 666.0}
{'x': 0.0, 'y': 1966790916.0, 'n': 666.0}
{'x': 0.0, 'y': 1421611080.0, 'n': 666.0}
{'x': 0.0, 'y': 1421611080.0, 'n': 666.0}
{'x': 1421611080.0, 'y': 1421611080.0, 'n': 666.0}
{'x': 0.0, 'y': 1421611080.0, 'n': 666.0}
{'x': 0.0, 'y': 587504172.0, 'n': 666.0}
{'x': 0.0, 'y': 587504172.0, 'n': 666.0}
{'x': 587504172.0, 'y': 587504172.0, 'n': 666.0}
{'x': 0.0, 'y': 587504172.0, 'n': 666.0}
{'x': 0.0, 'y': 635454117.0, 'n': 666.0}
{'x': 0.0, 'y': 635454117.0, 'n': 666.0}
{'x': 635454117.0, 'y': 635454117.0, 'n': 666.0}
{'x': 0.0, 'y': 635454117.0, 'n': 666.0}
{'x': 0.0, 'y': 1370246487.0, 'n': 666.0}
{'x': 0.0, 'y': 1370246487.0, 'n': 666.0}
{'x': 1370246487.0, 'y': 1370246487.0, 'n': 666.0}
{'x': 0.0, 'y': 1370246487.0, 'n': 666.0}
{'x': 0.0, 'y': 1110380131.0, 'n': 666.0}
{'x': 0.0, 'y': 1110380131.0, 'n': 666.0}
{'x': 1110380131.0, 'y': 1110380131.0, 'n': 666.0}
{'x': 0.0, 'y': 1110380131.0, 'n': 666.0}
{'x': 0.0, 'y': 1472941002.0, 'n': 666.0}
{'x': 0.0, 'y': 1472941002.0, 'n': 666.0}
{'x': 1472941002.0, 'y': 1472941002.0, 'n': 666.0}
{'x': 0.0, 'y': 1472941002.0, 'n': 666.0}
{'x': 0.0, 'y': 910652594.0, 'n': 666.0}
{'x': 0.0, 'y': 910652594.0, 'n': 666.0}
{'x': 910652594.0, 'y': 910652594.0, 'n': 666.0}
{'x': 0.0, 'y': 910652594.0, 'n': 666.0}
{'x': 0.0, 'y': 1945566553.0, 'n': 666.0}
{'x': 0.0, 'y': 1945566553.0, 'n': 666.0}
{'x': 1945566553.0, 'y': 1945566553.0, 'n': 666.0}
{'x': 0.0, 'y': 1945566553.0, 'n': 666.0}
{'x': 0.0, 'y': 1505060079.0, 'n': 666.0}
{'x': 0.0, 'y': 1505060079.0, 'n': 666.0}
{'x': 1505060079.0, 'y': 1505060079.0, 'n': 666.0}
{'x': 0.0, 'y': 1505060079.0, 'n': 666.0}
{'x': 0.0, 'y': 1688288303.0, 'n': 666.0}
{'x': 0.0, 'y': 1688288303.0, 'n': 666.0}
{'x': 1688288303.0, 'y': 1688288303.0, 'n': 666.0}
{'x': 0.0, 'y': 1688288303.0, 'n': 666.0}
{'x': 0.0, 'y': 972478391.0, 'n': 666.0}
{'x': 0.0, 'y': 972478391.0, 'n': 666.0}
{'x': 972478391.0, 'y': 972478391.0, 'n': 666.0}
{'x': 0.0, 'y': 972478391.0, 'n': 666.0}
{'x': 0.0, 'y': 976266253.0, 'n': 666.0}
{'x': 0.0, 'y': 976266253.0, 'n': 666.0}
{'x': 976266253.0, 'y': 976266253.0, 'n': 666.0}
{'x': 0.0, 'y': 976266253.0, 'n': 666.0}
{'x': 0.0, 'y': 1381354876.0, 'n': 666.0}
{'x': 0.0, 'y': 1381354876.0, 'n': 666.0}
{'x': 1381354876.0, 'y': 1381354876.0, 'n': 666.0}
{'x': 0.0, 'y': 1381354876.0, 'n': 666.0}
{'x': 0.0, 'y': 2067473567.0, 'n': 666.0}
{'x': 0.0, 'y': 2067473567.0, 'n': 666.0}
{'x': 2067473567.0, 'y': 2067473567.0, 'n': 666.0}
{'x': 0.0, 'y': 2067473567.0, 'n': 666.0}
{'x': 0.0, 'y': 1987694164.0, 'n': 666.0}
{'x': 0.0, 'y': 1987694164.0, 'n': 666.0}
{'x': 1987694164.0, 'y': 1987694164.0, 'n': 666.0}
{'x': 0.0, 'y': 1987694164.0, 'n': 666.0}
{'x': 0.0, 'y': 716782782.0, 'n': 666.0}
{'x': 0.0, 'y': 716782782.0, 'n': 666.0}
{'x': 716782782.0, 'y': 716782782.0, 'n': 666.0}
{'x': 0.0, 'y': 716782782.0, 'n': 666.0}
